INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,FASE IDEAL,DEFA,ANO,FASE
7.515491249000001,10.0,4.166666666666667,8.999164578333334,7.917,6.875,8.28125,7.875,Fase 3 (7° e 8° ano),0,24,3.0
5.228470175466667,10.0,3.3333333333333335,4.707017544,4.584,2.51,6.875,6.1175,Fase 3 (7° e 8° ano),0,24,3.0
7.1837526524666675,10.0,3.5,7.588638262333333,8.334,8.13,8.28125,7.4575,Fase 2 (5° e 6° ano),1,24,3.0
7.715491666666668,5.0,6.166666666666667,9.266666666666667,10.002,7.51,8.28125,7.7475,Fase 4 (9° ano),-1,24,3.0
6.064236111066667,5.0,4.333333333333333,5.222222222,9.585,7.51,7.03125,6.2025,Fase 4 (9° ano),-1,24,3.0
6.906276357600001,10.0,4.666666666666667,6.152715121333333,8.334,7.51,7.5,7.04,Fase 2 (5° e 6° ano),1,24,3.0
5.410188638266668,5.0,3.6666666666666665,6.377276524666667,8.334,2.51,6.25,5.96,Fase 4 (9° ano),-1,24,3.0
7.3416246032,10.0,4.0,8.715873016,7.917,7.51,7.8125,7.3725,Fase 3 (7° e 8° ano),0,24,3.0
5.7693807644,10.0,3.8333333333333335,5.278195488666667,7.917,2.51,6.71875,6.1625,Fase 3 (7° e 8° ano),0,24,3.0
8.390566666666668,10.0,8.5,9.133333333333333,8.334,7.51,8.125,7.335,Fase 3 (7° e 8° ano),0,24,3.0
5.9717087542,5.0,3.5,4.7710437709999995,9.585,7.51,7.5,6.79,Fase 5 (1° EM),-2,24,3.0
5.680161507933333,5.0,4.0,3.7396825396666666,8.751,6.88,7.03125,6.83,Fase 4 (9° ano),-1,24,3.0
7.443301282066667,10.0,3.1666666666666665,9.743589743666666,9.585,7.51,7.1875,7.165,Fase 3 (7° e 8° ano),0,24,3.0
6.095440873,5.0,3.5,5.565079365,9.168,8.13,7.03125,6.7475,Fase 5 (1° EM),-2,24,3.0
7.082591269866667,10.0,4.0,9.149206349333333,9.585,3.76,7.1875,6.9975,Fase 3 (7° e 8° ano),0,24,3.0
7.641184313700001,10.0,4.333333333333333,9.003921568666668,8.334,7.51,8.333333333,7.78,Fase 3 (7° e 8° ano),0,24,3.0
6.941692592633334,5.0,4.0,9.629629629666667,6.666,8.76,7.291666667,7.22,Fase 5 (1° EM),-2,24,3.0
6.985329691766667,10.0,3.6666666666666665,6.004481792666667,8.751,8.76,8.333333333,7.333333333,Fase 3 (7° e 8° ano),0,24,3.0
5.458179831866667,5.0,1.6666666666666667,4.547899159666667,8.751,8.135,7.5,6.383333333,Fase 4 (9° ano),-1,24,3.0
8.103217647033333,10.0,5.166666666666667,9.537254901999999,8.751,8.76,8.333333333,7.89,Fase 3 (7° e 8° ano),0,24,3.0
8.331124561366668,10.0,6.5,9.382456140333334,7.083,7.51,9.166666667,8.893333333,Fase 3 (7° e 8° ano),0,24,3.0
8.238600000066668,10.0,6.833333333333333,10.0,7.501,8.76,8.125,7.166666667,Fase 3 (7° e 8° ano),0,24,3.0
6.668152941266667,10.0,4.166666666666667,5.978431372666667,9.168,7.51,7.5,6.106666667,Fase 3 (7° e 8° ano),0,24,3.0
8.207433333400001,10.0,7.5,9.6,8.751,6.885,8.125,7.056666667,Fase 3 (7° e 8° ano),0,24,3.0
7.4827333334,10.0,3.0,10.0,8.334,6.255,8.125,8.056666667,Fase 3 (7° e 8° ano),0,24,3.0
7.5447559291,10.0,4.5,9.182446312,8.751,7.51,7.708333333,7.056666667,Fase 3 (7° e 8° ano),0,24,3.0
7.2457999999666685,10.0,8.0,5.733333333333333,7.083,7.51,7.291666667,6.553333333,Fase 3 (7° e 8° ano),0,24,3.0
8.702387301666668,10.0,8.5,9.241269841333333,9.168,7.51,8.75,8.056666667,Fase 2 (5° e 6° ano),1,24,3.0
6.357733333300001,5.0,4.0,7.3999999999999995,8.334,6.885,6.458333333,7.05,Fase 4 (9° ano),-1,24,3.0
8.676133333333334,10.0,7.833333333333333,9.833333333333334,9.168,7.51,8.75,8.0,Fase 2 (5° e 6° ano),1,24,3.0
6.407590225500001,10.0,5.333333333333333,3.380451127666667,9.585,6.885,7.291666667,6.443333333,Fase 3 (7° e 8° ano),0,24,3.0
6.666811111166668,10.0,4.0,5.222222222333333,7.917,7.51,7.916666667,7.44,Fase 3 (7° e 8° ano),0,24,3.0
7.098988888900001,10.0,4.5,6.111111111,8.751,8.13,8.333333333,7.276666667,Fase 3 (7° e 8° ano),0,24,3.0
7.8284999999666685,5.0,6.833333333333333,9.700000000000001,9.585,7.51,7.916666667,7.603333333,Fase 4 (9° ano),-1,24,3.0
6.610947619100001,10.0,5.5,5.061904762,7.084,7.51,7.291666667,6.55,Fase 3 (7° e 8° ano),0,24,3.0
6.942277777866667,10.0,4.666666666666667,7.155555555666666,9.585,6.885,6.875,6.216666667,Fase 3 (7° e 8° ano),0,24,3.0
8.238553968266668,10.0,4.5,9.841269841333334,9.168,8.75,8.125,8.83,Fase 2 (5° e 6° ano),1,24,3.0
5.457877193033333,10.0,3.8333333333333335,3.087719298333333,7.5,6.885,6.458333333,4.946666667,Fase 3 (7° e 8° ano),0,24,3.0
7.7564571427,10.0,6.0,8.914285714,8.751,7.51,7.708333333,6.883333333,Fase 3 (7° e 8° ano),0,24,3.0
8.228500000033334,10.0,7.0,8.916666666666666,9.585,7.51,7.916666667,7.72,Fase 3 (7° e 8° ano),0,24,3.0
8.8602539683,10.0,8.666666666666666,9.441269841333334,9.585,7.51,8.958333333,8.166666667,Fase 2 (5° e 6° ano),1,24,3.0
5.766892063566667,10.0,2.5,3.9841269843333333,8.334,7.51,7.083333333,5.886666667,Fase 3 (7° e 8° ano),0,24,3.0
8.1371,5.0,6.0,10.0,8.334,10.0,8.625,8.706,Fase 5 (1° EM),-1,24,4.0
7.643772047733333,5.0,5.5,8.705360238666666,9.168,8.755,8.5,8.302,Fase 5 (1° EM),-1,24,4.0
8.832389092333335,10.0,9.333333333333334,8.973112128333334,9.168,6.26,8.875,8.704,Fase 3 (7° e 8° ano),1,24,4.0
7.711540746133334,10.0,8.166666666666666,7.155537064000001,7.5,5.635,8.0,7.668,Fase 3 (7° e 8° ano),1,24,4.0
8.932712280733334,10.0,8.166666666666666,9.407894737,9.168,9.38,8.75,8.44,Fase 3 (7° e 8° ano),1,24,4.0
6.330428437666668,5.0,4.666666666666667,5.2929755216666665,7.917,6.885,8.375,7.604,Fase 5 (1° EM),-1,24,4.0
8.421271701,10.0,7.0,7.605358505000001,9.585,9.38,8.625,8.706,Fase 3 (7° e 8° ano),1,24,4.0
8.4721031746,10.0,8.166666666666666,9.206349206333334,9.168,5.635,8.5,8.336,Fase 3 (7° e 8° ano),1,24,4.0
8.268876190466667,5.0,8.5,9.702380952333334,8.751,5.635,8.75,9.074,Fase 5 (1° EM),-1,24,4.0
8.266902371533334,10.0,7.5,9.249011857666666,7.917,6.26,8.25,8.372,Fase 4 (9° ano),0,24,4.0
7.419398245666667,5.0,7.166666666666667,7.554824561666667,8.334,6.88,8.125,8.206,Fase 5 (1° EM),-1,24,4.0
7.9402206349333335,5.0,9.0,9.174603174666666,9.585,5.0,8.0,7.734,Fase 5 (1° EM),-1,24,4.0
6.834286748466667,10.0,5.833333333333333,5.512100409000001,7.5,6.26,7.5,7.196,Fase 4 (9° ano),0,24,4.0
8.384742583733333,10.0,7.666666666666667,9.673046251999999,8.751,6.885,8.0,7.766,Fase 3 (7° e 8° ano),1,24,4.0
6.807291921866668,5.0,5.666666666666667,7.885292942666666,7.918,5.63,7.625,7.398,Fase 6 (2° EM),-2,24,4.0
8.052795331466667,10.0,6.833333333333333,7.441643324,9.168,7.51,7.625,8.8375,Fase 4 (9° ano),0,24,4.0
4.3639463364,5.0,1.0,5.414731682,9.585,5.635,3.5,3.545,Fase 5 (1° EM),-1,24,4.0
5.9794829346,10.0,3.1666666666666665,4.453748006333333,8.334,6.26,6.375,6.7925,Fase 3 (7° e 8° ano),1,24,4.0
5.458833333333334,5.0,0.5,8.666666666666666,6.25,5.01,6.25,6.8725,Fase 6 (2° EM),-2,24,4.0
7.209434085200001,10.0,5.0,7.268170426,9.168,6.26,6.875,7.6275,Fase 3 (7° e 8° ano),1,24,4.0
7.604211111133335,5.0,7.0,8.305555555666666,8.751,7.51,7.25,8.46,Fase 5 (1° EM),-1,24,4.0
5.0761468806000005,5.0,2.1666666666666665,4.942067736333334,8.334,6.885,5.75,5.2875,Fase 5 (1° EM),-1,24,4.0
5.816448179266667,5.0,5.5,8.102240896333333,0.0,7.51,6.375,6.0375,Fase 5 (1° EM),-1,24,4.0
7.759243871133334,5.0,6.5,9.247219355666667,9.168,7.51,7.75,8.335,Fase 6 (2° EM),-2,24,4.0
7.913942087533334,5.0,8.166666666666666,8.771043771,8.334,7.51,7.75,8.335,Fase 6 (2° EM),-2,24,4.0
6.627336016533334,10.0,5.333333333333333,6.656346749333334,8.334,5.635,5.25,6.5375,Fase 3 (7° e 8° ano),1,24,4.0
7.8003261438000004,5.0,8.166666666666666,7.493464052333334,9.168,7.51,8.0,8.5025,Fase 5 (1° EM),-1,24,4.0
6.646485739800001,10.0,4.333333333333333,8.306595365666666,0.0,6.26,7.75,8.5875,Fase 4 (9° ano),0,24,4.0
7.838218894866668,10.0,7.5,6.827094474333333,9.168,6.26,7.125,8.5875,Fase 4 (9° ano),0,24,4.0
5.7191555556,5.0,2.1666666666666665,7.111111111333334,6.666,6.26,6.875,6.9175,Fase 6 (2° EM),-2,24,4.0
7.894084175066667,5.0,8.333333333333334,7.542087542,9.585,7.51,7.75,8.6725,Fase 5 (1° EM),-1,24,4.0
7.2484555556,5.0,5.666666666666667,9.111111111333335,8.334,5.005,7.5,8.545,Fase 5 (1° EM),-1,24,4.0
8.080345634866667,5.0,7.5,9.841269841333334,9.168,7.51,7.65625,8.393333333,Fase 5 (1° EM),-1,24,4.0
7.1023212964,5.0,6.833333333333333,6.481481481666667,8.334,7.51,7.65625,7.946666667,Fase 6 (2° EM),-2,24,4.0
6.743847969266667,5.0,5.0,6.120448179333334,9.168,6.26,7.65625,8.556666667,Fase 5 (1° EM),-1,24,4.0
7.777244180000001,5.0,7.333333333333333,8.399470899666667,8.751,7.51,7.8125,8.616666667,Fase 5 (1° EM),-1,24,4.0
8.749111111066668,10.0,9.0,9.722222222333334,7.5,5.635,8.125,9.393333333,Fase 3 (7° e 8° ano),1,24,4.0
7.318459391466667,5.0,5.333333333333333,8.624338624,9.168,6.885,7.65625,8.28,Fase 5 (1° EM),-1,24,4.0
8.5452952381,10.0,8.833333333333334,9.523809523666666,6.667,5.005,9.166666667,8.95,Fase 4 (9° ano),0,24,4.0
6.757026587266667,5.0,4.5,7.728174603333334,8.751,6.26,7.65625,7.723333333,Fase 5 (1° EM),-1,24,4.0
7.4636202380666665,5.0,6.666666666666667,9.523809523666666,8.334,5.635,6.40625,8.44,Fase 5 (1° EM),-1,24,4.0
8.568424074066666,10.0,7.833333333333333,9.537037037,8.751,5.635,8.4375,9.06,Fase 4 (9° ano),0,24,4.0
7.492006349133335,10.0,5.5,7.162698412666667,9.168,6.26,7.5,8.333333333,Fase 3 (7° e 8° ano),1,24,4.0
6.305585581933334,5.0,4.333333333333333,4.993386243333333,10.002,7.51,7.34375,7.273333333,Fase 5 (1° EM),-1,24,4.0
6.980833740133334,10.0,4.5,7.890668700666666,9.168,6.26,6.875,6.362,Fase 4 (9° ano),0,24,4.0
6.125104328999999,5.0,5.0,6.645021645,7.083,5.0,6.75,7.064,Fase 6 (2° EM),-2,24,4.0
6.782180868800001,2.5,6.666666666666667,6.361737677333333,8.751,5.635,7.875,8.502,Fase 7 (3° EM),-3,24,4.0
5.805712280733333,5.0,3.0,6.324561403666666,9.168,5.63,6.75,6.43,Fase 5 (1° EM),-1,24,4.0
8.036024386733335,10.0,5.833333333333333,8.600288600333334,9.168,7.51,7.875,8.47,Fase 3 (7° e 8° ano),1,24,4.0
7.119011111133333,5.0,4.666666666666667,8.888888889,8.334,5.005,8.0,8.87,Fase 5 (1° EM),-1,24,4.0
8.072200721466668,10.0,7.5,8.607503607333333,7.5,7.51,7.625,7.936,Fase 4 (9° ano),0,24,4.0
6.6777135642,10.0,2.0,7.821067821,7.5,7.51,7.125,7.5,Fase 3 (7° e 8° ano),1,24,4.0
7.880605848,10.0,7.333333333333333,6.761695906666667,8.334,7.51,7.5,8.636,Fase 3 (7° e 8° ano),1,24,4.0
5.965307936466667,5.0,4.333333333333333,6.349206349,7.5,7.51,6.75,5.764,Fase 5 (1° EM),-1,24,4.0
8.448920634933334,10.0,7.0,9.674603174666666,8.751,7.51,7.875,8.502,Fase 4 (9° ano),0,24,4.0
7.169905291000001,10.0,4.333333333333333,6.921693121666666,8.751,6.26,7.25,8.464,Fase 3 (7° e 8° ano),1,24,4.0
5.806145462066667,5.0,4.166666666666667,4.854560643666667,7.917,7.51,7.0,6.296,Fase 6 (2° EM),-2,24,4.0
7.894385710733333,5.0,7.166666666666667,9.090261886999999,8.751,5.635,8.5,9.272,Fase 6 (2° EM),-2,24,4.0
7.790523996266667,5.0,6.166666666666667,9.049953314666666,8.751,7.51,7.875,9.168,Fase 5 (1° EM),-1,24,4.0
7.480115873000001,10.0,5.166666666666667,7.698412698333333,9.168,7.51,7.125,7.634,Fase 4 (9° ano),0,24,4.0
9.049892592566668,10.0,9.166666666666666,9.629629629666667,9.168,6.88,8.958333333,8.95,Fase 4 (9° ano),0,24,4.0
6.9787022855,5.0,6.333333333333333,7.834844760666667,8.334,6.26,7.083333333,7.386666667,Fase 5 (1° EM),-1,24,4.0
6.472788888966667,5.0,4.5,8.069444444333334,8.334,6.255,6.666666667,6.666666667,Fase 5 (1° EM),-1,24,4.0
7.8197579711000005,5.0,8.166666666666666,7.753623188333333,7.917,6.26,9.166666667,9.006666667,Fase 5 (1° EM),-1,24,4.0
7.526188206666666,5.0,7.5,8.954191033333332,8.751,5.63,7.8125,7.58,Fase 5 (1° EM),-1,24,4.0
6.6430030186,5.0,4.833333333333333,7.9050567596666665,7.917,4.38,7.65625,8.0,Fase 5 (1° EM),-1,24,4.0
7.429837830666667,5.0,5.5,9.153439153333332,8.334,7.51,7.8125,8.1675,Fase 5 (1° EM),-1,24,4.0
7.2528500000000005,5.0,4.833333333333333,9.666666666666666,8.751,5.63,7.8125,8.1675,Fase 5 (1° EM),-1,24,4.0
7.7298118421333335,10.0,6.833333333333333,9.140350877333333,7.917,5.01,7.34375,7.54,Fase 4 (9° ano),0,24,4.0
6.730367016866668,5.0,4.0,6.775210084333334,10.002,7.51,7.65625,7.7925,Fase 5 (1° EM),-1,24,4.0
7.167975,5.0,5.5,10.0,7.501,6.26,7.34375,7.2875,Fase 5 (1° EM),-1,24,4.0
6.555764327466668,5.0,5.666666666666667,6.128654970666666,10.002,5.01,6.875,7.54,Fase 5 (1° EM),-1,24,4.0
6.981130848,10.0,3.3333333333333335,8.011695906666667,9.585,7.51,7.03125,6.4975,Fase 4 (9° ano),0,24,4.0
8.533628557533333,10.0,8.833333333333334,8.401559454333333,8.334,7.51,8.4375,8.2925,Fase 4 (9° ano),0,24,4.0
7.0875128168,10.0,3.6666666666666665,7.614522417333333,8.334,6.26,7.96875,7.875,Fase 4 (9° ano),0,24,4.0
7.34055,5.0,3.75,10.0,9.168,7.51,7.8125,8.2075,Fase 6 (2° EM),-2,24,4.0
7.303823728133333,10.0,4.0,8.640618640666666,7.917,7.51,7.5,7.415,Fase 4 (9° ano),0,24,4.0
7.341187280733334,10.0,3.3333333333333335,9.616228070333333,8.334,7.51,7.34375,7.1625,Fase 4 (9° ano),0,24,4.0
6.6304815790000005,5.0,4.0,7.763157895,8.751,5.635,7.8125,7.79,Fase 5 (1° EM),-1,24,4.0
7.279762962966667,10.0,4.833333333333333,9.148148147999999,7.083,5.635,7.291666667,7.4125,Fase 4 (9° ano),0,24,4.0
8.044378070166667,10.0,7.333333333333333,8.456140351,8.334,6.26,8.020833333,8.125,Fase 4 (9° ano),0,24,4.0
7.534949122800001,10.0,5.0,8.898245614,9.168,5.635,7.5,7.625,Fase 4 (9° ano),0,24,4.0
6.0768703704,5.0,6.833333333333333,5.918518518666667,0.0,7.51,7.5,7.6275,Fase 5 (1° EM),-1,24,4.0
6.905439215666667,10.0,5.0,5.9151960783333335,8.334,5.635,7.5,7.8775,Fase 3 (7° e 8° ano),1,24,4.0
8.410830701766667,10.0,9.0,7.4947368423333325,9.168,7.51,8.020833333,8.21,Fase 4 (9° ano),0,24,4.0
8.6794789474,10.0,7.833333333333333,9.824561403666666,8.334,7.51,8.125,8.755,Fase 4 (9° ano),0,24,4.0
5.683064814833333,10.0,4.166666666666667,3.074074074,7.5,6.26,6.354166667,6.1175,Fase 4 (9° ano),0,24,4.0
5.260851851866667,5.0,2.5,6.259259259333334,0.0,7.51,7.5,7.54,Fase 5 (1° EM),-1,24,4.0
7.473167836266667,10.0,5.666666666666667,9.135672514666666,7.917,6.26,6.875,7.0375,Fase 4 (9° ano),0,24,4.0
6.635847117766667,10.0,5.5,7.027568922333333,0.0,7.51,7.708333333,8.0425,Fase 4 (9° ano),0,24,4.0
8.700808577033333,10.0,8.0,8.972709551666666,8.751,7.51,8.541666667,9.13,Fase 3 (7° e 8° ano),1,24,4.0
6.2443426900666665,5.0,5.666666666666667,3.9520467836666664,8.751,7.51,6.875,7.535,Fase 6 (2° EM),-2,24,4.0
9.125183333366667,10.0,9.333333333333334,10.0,8.751,7.51,8.229166667,9.0475,Fase 3 (7° e 8° ano),1,24,4.0
8.355707894766669,10.0,8.166666666666666,9.382456140666667,7.083,6.26,8.020833333,8.5475,Fase 3 (7° e 8° ano),1,24,4.0
7.544228947400001,10.0,4.0,9.557894737,8.334,6.26,7.8125,7.96,Fase 3 (7° e 8° ano),1,24,4.0
7.452799122766667,5.0,6.333333333333333,8.498245614,8.334,6.26,8.020833333,8.625,Fase 5 (1° EM),-1,24,4.0
9.016616666700001,10.0,9.0,10.0,10.002,6.26,8.229166667,8.8375,Fase 4 (9° ano),0,24,4.0
8.1907875086,5.0,8.666666666666666,8.267770876333332,7.917,7.51,10.0,8.806,Fase 5 (1° EM),-1,24,4.0
6.1707952862,5.0,3.5,6.430976431,7.083,7.51,8.125,7.064,Fase 6 (2° EM),-2,24,4.0
6.5991307798,5.0,4.5,7.323153899,9.168,6.26,8.125,6.896,Fase 5 (1° EM),-1,24,4.0
6.812545479666667,5.0,5.5,6.854727398333334,7.917,7.51,8.125,7.432,Fase 5 (1° EM),-1,24,4.0
8.5892756038,10.0,8.666666666666666,8.743961352333335,8.334,7.51,9.6875,7.77,Fase 3 (7° e 8° ano),1,24,4.0
6.693026811600001,5.0,4.833333333333333,7.898550724666666,8.334,6.26,7.8125,7.03,Fase 5 (1° EM),-1,24,4.0
8.488232329,10.0,6.666666666666667,9.540744978333334,8.751,7.51,9.0625,8.572,Fase 3 (7° e 8° ano),1,24,4.0
6.885305555533334,5.0,6.833333333333333,8.444444444333334,6.25,5.635,7.8125,6.8,Fase 5 (1° EM),-1,24,4.0
6.638525017333334,5.0,6.5,4.868875086666667,6.249,6.26,9.0625,8.538,Fase 5 (1° EM),-1,24,4.0
5.731267287800001,5.0,3.0,6.112836439,9.585,6.26,6.25,5.996,Fase 6 (2° EM),-2,24,4.0
7.9444309524,5.0,8.0,9.761904762,8.751,6.885,7.8125,7.736,Fase 6 (2° EM),-2,24,4.0
7.233804589400001,10.0,4.666666666666667,8.454106280333333,7.917,5.635,7.8125,7.366,Fase 4 (9° ano),0,24,4.0
5.8522943469666675,5.0,3.6666666666666665,6.633138401666667,9.585,6.255,5.416666667,5.833333333,Fase 6 (2° EM),-2,24,4.0
6.6599304233000005,10.0,2.3333333333333335,7.949735449666666,8.334,6.26,7.395833333,7.021666667,Fase 4 (9° ano),0,24,4.0
7.261016666766667,5.0,3.3333333333333335,10.0,8.751,7.51,8.229166667,8.226666667,Fase 6 (2° EM),-2,24,4.0
7.646383333300001,5.0,8.0,8.5,9.168,5.635,7.604166667,8.028333333,Fase 5 (1° EM),-1,24,4.0
6.7187063492,5.0,2.8333333333333335,8.412698412666666,7.5,7.51,8.125,8.28,Fase 5 (1° EM),-1,24,4.0
7.6236817459,5.0,7.5,7.230158729999999,8.334,7.51,8.645833333,8.643333333,Fase 5 (1° EM),-1,24,4.0
6.337470707133334,5.0,4.5,7.535353535666666,8.334,5.635,6.875,6.73,Fase 7 (3° EM),-2,24,5.0
7.4209164502,5.0,7.833333333333333,8.917748917666666,8.334,6.26,7.125,6.994,Fase 6 (2° EM),-1,24,5.0
8.775268254,10.0,9.166666666666666,9.603174603333335,8.334,6.26,7.875,8.872,Fase 5 (1° EM),0,24,5.0
7.234168831200001,10.0,4.166666666666667,8.739177489333334,9.585,6.26,7.625,6.53,Fase 5 (1° EM),0,24,5.0
5.719565079333334,5.0,3.3333333333333335,6.0634920633333325,7.5,6.26,7.25,6.196,Fase 6 (2° EM),-1,24,5.0
8.801463636333335,10.0,8.5,9.431818181666666,9.168,7.51,8.125,8.674,Fase 3 (7° e 8° ano),2,24,5.0
7.439841414133334,10.0,4.333333333333333,8.737373737333334,7.5,6.26,7.625,8.436,Fase 5 (1° EM),0,24,5.0
7.476158297266668,5.0,8.833333333333334,8.152958153,8.751,6.26,7.25,6.764,Fase 7 (3° EM),-2,24,5.0
8.283601875933334,10.0,7.0,9.379509379666667,9.585,7.51,7.25,7.866,Fase 5 (1° EM),0,24,5.0
6.9217748918,5.0,3.5,9.458874459,8.751,7.51,7.375,7.332,Fase 6 (2° EM),-1,24,5.0
8.6324939394,10.0,8.5,9.696969697,9.168,6.255,7.5,8.504,Fase 5 (1° EM),0,24,5.0
8.586533333333334,10.0,8.166666666666666,10.0,10.002,6.255,6.875,8.2,Fase 5 (1° EM),0,24,5.0
8.5605939394,10.0,7.833333333333333,9.488636363666666,8.751,7.51,7.625,8.538,Fase 5 (1° EM),0,24,5.0
5.404184695733334,5.0,4.166666666666667,4.164756812,7.917,6.26,6.75,5.726,Fase 7 (3° EM),-2,24,5.0
7.045258874400002,10.0,5.666666666666667,6.455627705333334,7.084,6.26,8.0,7.432,Fase 5 (1° EM),0,24,5.0
8.4656285714,10.0,7.5,8.857142857,9.585,7.51,8.375,8.236,Fase 5 (1° EM),0,24,5.0
7.374213419866667,10.0,5.0,8.349567099333333,8.751,6.26,7.5,7.266,Fase 5 (1° EM),0,24,5.0
6.882960606066668,5.0,7.166666666666667,6.363636363666667,8.334,7.51,7.125,6.9,Fase 7 (3° EM),-2,24,5.0
7.6987770562666675,10.0,6.833333333333333,8.198051948,8.751,6.26,7.25,7.332,Fase 5 (1° EM),0,24,5.0
8.325963636333334,10.0,7.166666666666667,9.640151515,7.917,6.26,8.125,8.672,Fase 4 (9° ano),1,24,5.0
6.2015816738666665,10.0,3.8333333333333335,5.036075036,9.168,6.26,7.125,5.862,Fase 5 (1° EM),0,24,5.0
7.6059333333333345,5.0,6.5,9.666666666666666,8.334,7.51,7.75,7.566,Fase 7 (3° EM),-2,24,5.0
8.667693939400001,10.0,8.333333333333334,9.488636363666666,9.168,6.26,8.125,8.74,Fase 5 (1° EM),0,24,5.0
6.750618518533334,5.0,5.666666666666667,8.425925926,8.751,6.26,7.25,6.03,Fase 7 (3° EM),-2,24,5.0
7.2431,5.0,6.5,7.0,8.751,7.51,7.5,8.335,Fase 6 (2° EM),-1,24,5.0
8.828632575733334,10.0,8.833333333333334,9.545454545333333,9.585,6.26,8.59375,8.545,Fase 4 (9° ano),1,24,5.0
8.041889814800001,10.0,7.166666666666667,8.782407407333332,7.917,7.51,7.34375,7.875,Fase 5 (1° EM),0,24,5.0
7.836518518466668,5.0,8.333333333333334,9.259259258999998,7.5,7.51,7.5,7.835,Fase 6 (2° EM),-1,24,5.0
8.0118555556,5.0,8.5,7.777777778,9.168,7.51,8.125,8.88,Fase 6 (2° EM),-1,24,5.0
8.465046969666668,10.0,7.0,9.848484848333333,8.751,6.26,8.4375,8.7525,Fase 4 (9° ano),1,24,5.0
8.4690496032,10.0,7.833333333333333,9.682539682666667,7.5,6.26,7.96875,8.965,Fase 4 (9° ano),1,24,5.0
8.823550937933334,10.0,8.0,9.689754689666666,8.751,7.51,8.75,8.9225,Fase 4 (9° ano),1,24,5.0
8.568238636333334,10.0,8.333333333333334,9.848484848333333,7.5,6.26,7.96875,8.795,Fase 5 (1° EM),0,24,5.0
8.852545634933334,10.0,8.833333333333334,9.841269841333334,9.585,5.635,8.28125,8.8375,Fase 4 (9° ano),1,24,5.0
7.3512154762,5.0,7.5,7.880952381,8.334,6.26,7.65625,7.75,Fase 6 (2° EM),-1,24,5.0
8.914816269866666,10.0,9.166666666666666,9.682539682666667,8.751,6.26,8.59375,8.9225,Fase 4 (9° ano),1,24,5.0
8.3233039474,10.0,7.333333333333333,9.824561403666666,8.751,6.26,7.65625,8.125,Fase 5 (1° EM),0,24,5.0
8.134554885333333,5.0,9.333333333333334,9.514316093333333,8.751,5.635,7.65625,8.304,Fase 7 (3° EM),-2,24,5.0
7.614235714266666,5.0,9.0,8.571428571333334,7.5,5.005,6.5625,8.466,Fase 7 (3° EM),-2,24,5.0
8.0934746032,5.0,8.333333333333334,9.682539682666667,8.751,6.26,7.5,8.696,Fase 6 (2° EM),-1,24,5.0
5.7316173854,5.0,3.8333333333333335,4.104378593666667,9.585,6.26,7.34375,6.626,Fase 7 (3° EM),-2,24,5.0
4.920488888866667,5.0,2.5,5.0694444443333335,0.0,7.51,7.5,7.028,Fase 6 (2° EM),-1,24,5.0
6.676130827066667,5.0,4.666666666666667,7.9949874686666655,7.5,7.51,7.5,6.964,Fase 6 (2° EM),-1,24,5.0
8.471456704266666,10.0,8.166666666666666,8.696741854666667,8.751,6.26,7.96875,9.004,Fase 4 (9° ano),1,24,5.0
5.8216796296,5.0,2.5,5.148148148,8.334,7.51,7.8125,7.132,Fase 7 (3° EM),-2,24,5.0
4.899894444466667,5.0,0.0,6.222222222333333,5.833,5.635,6.5625,6.762,Fase 6 (2° EM),-1,24,5.0
7.072539814866667,10.0,5.0,7.199074074333335,8.751,7.51,6.40625,6.83,Fase 5 (1° EM),0,24,5.0
8.220132915666667,10.0,5.833333333333333,9.665831245,9.168,7.51,8.125,8.2,Fase 5 (1° EM),0,24,5.0
7.931384271366667,5.0,7.666666666666667,9.689754689666666,8.751,6.26,7.916666667,8.336666667,Fase 6 (2° EM),-1,24,5.0
7.400477922133334,5.0,6.166666666666667,9.277056277,8.334,7.51,7.5,7.386666667,Fase 6 (2° EM),-1,24,5.0
7.263155555633333,5.0,5.0,9.444444444666667,8.751,7.51,7.708333333,7.386666667,Fase 7 (3° EM),-2,24,5.0
7.577233333233334,5.0,6.0,9.666666666666666,8.334,7.51,7.708333333,7.943333333,Fase 7 (3° EM),-2,24,5.0
6.576761183366667,5.0,6.833333333333333,7.582972583,9.585,5.005,4.791666667,6.276666667,Fase 7 (3° EM),-2,24,5.0
7.411701731566668,5.0,7.666666666666667,8.658008657666668,6.666,7.51,7.291666667,7.5,Fase 6 (2° EM),-1,24,5.0
7.3860274169,5.0,5.833333333333333,8.751803751666666,9.585,7.51,7.708333333,7.443333333,Fase 7 (3° EM),-2,24,5.0
6.7023729275666675,5.0,5.166666666666667,7.753697970666667,9.168,7.51,7.291666667,6.106666667,Fase 7 (3° EM),-2,24,5.0
6.4589186218000005,5.0,4.5,8.361426442,7.083,7.51,7.5,5.886666667,Fase 7 (3° EM),-2,24,5.0
7.014528571366666,5.0,6.166666666666667,8.523809523666666,6.666,7.51,7.708333333,6.94,Fase 7 (3° EM),-2,24,5.0
7.801633333400001,5.0,7.0,10.0,9.168,7.51,8.125,7.106666667,Fase 6 (2° EM),-1,24,5.0
